物品ID,物品名称,模型路径
11174,"蓝天巫者护臂","chara/equipment/e0259/model/c0101e0259_glv.mdl"
12395,"蓝天巫者指环 - 右","chara/accessory/a0058/model/c0101a0058_rir.mdl"
12395,"蓝天巫者指环 - 左","chara/accessory/a0058/model/c0101a0058_ril.mdl"
11160,"蓝天巫者毛皮帽","chara/equipment/e0262/model/c0101e0262_met.mdl"
11167,"蓝天巫者毛皮衣","chara/equipment/e0259/model/c0101e0259_top.mdl"
12394,"蓝天巫者耳坠","chara/accessory/a0058/model/c0101a0058_ear.mdl"
11195,"蓝天巫者长靴","chara/equipment/e0259/model/c0101e0259_sho.mdl"
12392,"蓝天巫者项环","chara/accessory/a0058/model/c0101a0058_nek.mdl"
11188,"蓝天巫者马裤","chara/equipment/e0259/model/c0101e0259_dwn.mdl"
11156,"蓝天暴斧头盔","chara/equipment/e0261/model/c0101e0261_met.mdl"
12381,"蓝天暴斧手镯","chara/accessory/a0058/model/c0101a0058_wrs.mdl"
11170,"蓝天暴斧护臂","chara/equipment/e0259/model/c0101e0259_glv.mdl"
12383,"蓝天暴斧指环 - 右","chara/accessory/a0058/model/c0101a0058_rir.mdl"
12383,"蓝天暴斧指环 - 左","chara/accessory/a0058/model/c0101a0058_ril.mdl"
11163,"蓝天暴斧毛皮衣","chara/equipment/e0259/model/c0101e0259_top.mdl"
12382,"蓝天暴斧耳坠","chara/accessory/a0058/model/c0101a0058_ear.mdl"
11191,"蓝天暴斧长靴","chara/equipment/e0262/model/c0101e0262_sho.mdl"
12380,"蓝天暴斧项环","chara/accessory/a0058/model/c0101a0058_nek.mdl"
11184,"蓝天暴斧马裤","chara/equipment/e0259/model/c0101e0259_dwn.mdl"
11157,"蓝天猎手头盔","chara/equipment/e0261/model/c0101e0261_met.mdl"
12385,"蓝天猎手手镯","chara/accessory/a0058/model/c0101a0058_wrs.mdl"
11171,"蓝天猎手护臂","chara/equipment/e0262/model/c0101e0262_glv.mdl"
12387,"蓝天猎手指环 - 右","chara/accessory/a0058/model/c0101a0058_rir.mdl"
12387,"蓝天猎手指环 - 左","chara/accessory/a0058/model/c0101a0058_ril.mdl"
11164,"蓝天猎手毛皮衣","chara/equipment/e0259/model/c0101e0259_top.mdl"
12386,"蓝天猎手耳坠","chara/accessory/a0058/model/c0101a0058_ear.mdl"
11192,"蓝天猎手长靴","chara/equipment/e0262/model/c0101e0262_sho.mdl"
12384,"蓝天猎手项环","chara/accessory/a0058/model/c0101a0058_nek.mdl"
11185,"蓝天猎手马裤","chara/equipment/e0259/model/c0101e0259_dwn.mdl"
12377,"蓝天突袭手镯","chara/accessory/a0058/model/c0101a0058_wrs.mdl"
11168,"蓝天突袭护臂","chara/equipment/e0259/model/c0101e0259_glv.mdl"
12379,"蓝天突袭指环 - 右","chara/accessory/a0058/model/c0101a0058_rir.mdl"
12379,"蓝天突袭指环 - 左","chara/accessory/a0058/model/c0101a0058_ril.mdl"
11161,"蓝天突袭毛皮衣","chara/equipment/e0259/model/c0101e0259_top.mdl"
11154,"蓝天突袭盔帽","chara/equipment/e0259/model/c0101e0259_met.mdl"
11153,"蓝天突袭盾","chara/weapon/w0101/obj/body/b0038/model/w0101b0038.mdl"
12378,"蓝天突袭耳坠","chara/accessory/a0058/model/c0101a0058_ear.mdl"
11189,"蓝天突袭长靴","chara/equipment/e0259/model/c0101e0259_sho.mdl"
12376,"蓝天突袭项环","chara/accessory/a0058/model/c0101a0058_nek.mdl"
11182,"蓝天突袭马裤","chara/equipment/e0259/model/c0101e0259_dwn.mdl"
12389,"蓝天贤者手镯","chara/accessory/a0058/model/c0101a0058_wrs.mdl"
11173,"蓝天贤者护臂","chara/equipment/e0262/model/c0101e0262_glv.mdl"
12391,"蓝天贤者指环 - 右","chara/accessory/a0058/model/c0101a0058_rir.mdl"
12391,"蓝天贤者指环 - 左","chara/accessory/a0058/model/c0101a0058_ril.mdl"
11159,"蓝天贤者毛皮帽","chara/equipment/e0262/model/c0101e0262_met.mdl"
11166,"蓝天贤者毛皮衣","chara/equipment/e0259/model/c0101e0259_top.mdl"
12390,"蓝天贤者耳坠","chara/accessory/a0058/model/c0101a0058_ear.mdl"
11194,"蓝天贤者长靴","chara/equipment/e0262/model/c0101e0262_sho.mdl"
12388,"蓝天贤者项环","chara/accessory/a0058/model/c0101a0058_nek.mdl"
11187,"蓝天贤者马裤","chara/equipment/e0259/model/c0101e0259_dwn.mdl"
11158,"蓝天驱逐头盔","chara/equipment/e0261/model/c0101e0261_met.mdl"
11172,"蓝天驱逐护臂","chara/equipment/e0259/model/c0101e0259_glv.mdl"
11165,"蓝天驱逐毛皮衣","chara/equipment/e0259/model/c0101e0259_top.mdl"
11193,"蓝天驱逐长靴","chara/equipment/e0262/model/c0101e0262_sho.mdl"
11186,"蓝天驱逐马裤","chara/equipment/e0259/model/c0101e0259_dwn.mdl"
8303,"蓝宝石戒指 - 右","chara/accessory/a0002/model/c0101a0002_rir.mdl"
8303,"蓝宝石戒指 - 左","chara/accessory/a0002/model/c0101a0002_ril.mdl"
8297,"蓝宝石手镯","chara/accessory/a0002/model/c0101a0002_wrs.mdl"
8285,"蓝宝石耳坠","chara/accessory/a0002/model/c0101a0002_ear.mdl"
8291,"蓝宝石项环","chara/accessory/a0002/model/c0101a0002_nek.mdl"
16714,"蓝带肉排","chara/weapon/w9901/obj/body/b0006/model/w9901b0006.mdl"
6957,"蓝滴糖","chara/weapon/w9901/obj/body/b0008/model/w9901b0008.mdl"
36938,"蓝羽刺刀","chara/weapon/w2501/obj/body/b0050/model/w2501b0050.mdl"
36937,"蓝羽刺剑 - 主手","chara/weapon/w2301/obj/body/b0082/model/w2301b0082.mdl"
36937,"蓝羽刺剑 - 副手","chara/weapon/w2374/obj/body/b0001/model/w2374b0001.mdl"
36923,"蓝羽剑","chara/weapon/w0201/obj/body/b0148/model/w0201b0148.mdl"
36928,"蓝羽匕首 - 主手","chara/weapon/w1801/obj/body/b0109/model/w1801b0109.mdl"
36928,"蓝羽匕首 - 副手","chara/weapon/w1851/obj/body/b0109/model/w1851b0109.mdl"
36932,"蓝羽咒杖","chara/weapon/w1028/obj/body/b0001/model/w1028b0001.mdl"
36929,"蓝羽大弯刀","chara/weapon/w1501/obj/body/b0109/model/w1501b0109.mdl"
36936,"蓝羽太刀 - 主手","chara/weapon/w2201/obj/body/b0072/model/w2201b0072.mdl"
36936,"蓝羽太刀 - 副手","chara/weapon/w2251/obj/body/b0088/model/w2251b0088.mdl"
36931,"蓝羽幻杖","chara/weapon/w0826/obj/body/b0001/model/w0826b0001.mdl"
36926,"蓝羽战戟","chara/weapon/w0501/obj/body/b0108/model/w0501b0108.mdl"
36941,"蓝羽扎戈斧镰","chara/weapon/w2802/obj/body/b0015/model/w2802b0015.mdl"
36925,"蓝羽斧","chara/weapon/w0401/obj/body/b0116/model/w0401b0116.mdl"
36924,"蓝羽旋棍刀 - 主手","chara/weapon/w0329/obj/body/b0006/model/w0329b0006.mdl"
36924,"蓝羽旋棍刀 - 副手","chara/weapon/w0379/obj/body/b0006/model/w0379b0006.mdl"
36930,"蓝羽火枪 - 主手","chara/weapon/w2001/obj/body/b0088/model/w2001b0088.mdl"
36930,"蓝羽火枪 - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
36942,"蓝羽盾","chara/weapon/w0101/obj/body/b0108/model/w0101b0108.mdl"
36939,"蓝羽轮标 - 主手","chara/weapon/w2610/obj/body/b0001/model/w2610b0001.mdl"
36939,"蓝羽轮标 - 副手","chara/weapon/w2660/obj/body/b0001/model/w2660b0001.mdl"
36927,"蓝羽长弓 - 主手","chara/weapon/w0601/obj/body/b0092/model/w0601b0092.mdl"
36927,"蓝羽长弓 - 副手","chara/weapon/w0698/obj/body/b0107/model/w0698b0107.mdl"
36940,"蓝羽飞翼","chara/weapon/w2701/obj/body/b0011/model/w2701b0011.mdl"
36933,"蓝羽魔导书","chara/weapon/w1746/obj/body/b0001/model/w1746b0001.mdl"
36934,"蓝羽魔导典","chara/weapon/w1746/obj/body/b0001/model/w1746b0001.mdl"
36935,"蓝羽黄道仪 - 主手","chara/weapon/w2101/obj/body/b0086/model/w2101b0086.mdl"
36935,"蓝羽黄道仪 - 副手","chara/weapon/w2199/obj/body/b0001/model/w2199b0001.mdl"
16617,"蓝色三色堇头花","chara/equipment/e5033/model/c0101e5033_met.mdl"
28647,"蓝色假面","chara/equipment/e5049/model/c0101e5049_met.mdl"
20806,"蓝色光明百合头花","chara/equipment/e5037/model/c0101e5037_met.mdl"
44824,"蓝色卡特兰头花","chara/equipment/e5067/model/c0101e5067_met.mdl"
14842,"蓝色古典玫瑰头花","chara/equipment/e5031/model/c0101e5031_met.mdl"
47942,"蓝色叶子花耳环","chara/accessory/a0177/model/c0101a0177_ear.mdl"
43614,"蓝色向日葵头花","chara/equipment/e5066/model/c0101e5066_met.mdl"
23099,"蓝色大丽花头花","chara/equipment/e5038/model/c0101e5038_met.mdl"
47213,"蓝色大季花花环","chara/equipment/e5068/model/c0101e5068_met.mdl"
49765,"蓝色山茶花头花","chara/equipment/e5075/model/c0101e5075_met.mdl"
33029,"蓝色康乃馨耳环","chara/accessory/a0124/model/c0101a0124_ear.mdl"
17538,"蓝色樱花头花","chara/equipment/e5034/model/c0101e5034_met.mdl"
37294,"蓝色比尔格紫罗兰项环","chara/accessory/a0143/model/c0101a0143_nek.mdl"
39317,"蓝色牵牛花头花","chara/equipment/e5063/model/c0101e5063_met.mdl"
31093,"蓝色秋英头花","chara/equipment/e5054/model/c0101e5054_met.mdl"
35992,"蓝色紫灯花耳环","chara/accessory/a0136/model/c0101a0136_ear.mdl"
27925,"蓝色绣球头花","chara/equipment/e5048/model/c0101e5048_met.mdl"
40396,"蓝色菊花头花","chara/equipment/e5064/model/c0101e5064_met.mdl"
33875,"蓝色蝴蝶兰耳饰","chara/accessory/a0129/model/c0101a0129_ear.mdl"
21927,"蓝色郁金香腕带","chara/equipment/e6069/model/c0101e6069_glv.mdl"
24860,"蓝色铃兰头花","chara/equipment/e5047/model/c0101e5047_met.mdl"
20262,"蓝色雏菊头花","chara/equipment/e5036/model/c0101e5036_met.mdl"
30132,"蓝色风信子头花","chara/equipment/e5053/model/c0101e5053_met.mdl"
28800,"蓝色风铃头花","chara/equipment/e5050/model/c0101e5050_met.mdl"
38561,"蓝色香豌豆花项链","chara/accessory/a0147/model/c0101a0147_nek.mdl"
24176,"蓝色马蹄莲头花","chara/equipment/e5044/model/c0101e5044_met.mdl"
41510,"蓝色鲁冰花头花","chara/equipment/e5065/model/c0101e5065_met.mdl"
10500,"蓝钢 - 主手","chara/weapon/w2001/obj/body/b0013/model/w2001b0013.mdl"
10500,"蓝钢 - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
34599,"蓝锆石咏咒手环","chara/accessory/a0060/model/c0101a0060_wrs.mdl"
34604,"蓝锆石咏咒指环 - 右","chara/accessory/a0060/model/c0101a0060_rir.mdl"
34604,"蓝锆石咏咒指环 - 左","chara/accessory/a0060/model/c0101a0060_ril.mdl"
34589,"蓝锆石咏咒耳坠","chara/accessory/a0060/model/c0101a0060_ear.mdl"
34596,"蓝锆石强攻手环","chara/accessory/a0060/model/c0101a0060_wrs.mdl"
34601,"蓝锆石强攻指环 - 右","chara/accessory/a0060/model/c0101a0060_rir.mdl"
34601,"蓝锆石强攻指环 - 左","chara/accessory/a0060/model/c0101a0060_ril.mdl"
34586,"蓝锆石强攻耳坠","chara/accessory/a0060/model/c0101a0060_ear.mdl"
34595,"蓝锆石御敌手环","chara/accessory/a0060/model/c0101a0060_wrs.mdl"
34600,"蓝锆石御敌指环 - 右","chara/accessory/a0060/model/c0101a0060_rir.mdl"
34600,"蓝锆石御敌指环 - 左","chara/accessory/a0060/model/c0101a0060_ril.mdl"
34585,"蓝锆石御敌耳坠","chara/accessory/a0060/model/c0101a0060_ear.mdl"
34598,"蓝锆石治愈手环","chara/accessory/a0060/model/c0101a0060_wrs.mdl"
34603,"蓝锆石治愈指环 - 右","chara/accessory/a0060/model/c0101a0060_rir.mdl"
34603,"蓝锆石治愈指环 - 左","chara/accessory/a0060/model/c0101a0060_ril.mdl"
34588,"蓝锆石治愈耳坠","chara/accessory/a0060/model/c0101a0060_ear.mdl"
34597,"蓝锆石精准手环","chara/accessory/a0060/model/c0101a0060_wrs.mdl"
34602,"蓝锆石精准指环 - 右","chara/accessory/a0060/model/c0101a0060_rir.mdl"
34602,"蓝锆石精准指环 - 左","chara/accessory/a0060/model/c0101a0060_ril.mdl"
34587,"蓝锆石精准耳坠","chara/accessory/a0060/model/c0101a0060_ear.mdl"
4755,"蓝霉奶酪","chara/weapon/w9901/obj/body/b0021/model/w9901b0021.mdl"
33969,"蓬勃半指手套","chara/equipment/e0682/model/c0101e0682_glv.mdl"
33970,"蓬勃打底裤","chara/equipment/e0682/model/c0101e0682_dwn.mdl"
33971,"蓬勃皮靴","chara/equipment/e0682/model/c0101e0682_sho.mdl"
33967,"蓬勃礼帽","chara/equipment/e0682/model/c0101e0682_met.mdl"
33968,"蓬勃背心","chara/equipment/e0682/model/c0101e0682_top.mdl"
11901,"蔓德拉战队煎锅 - 主手","chara/weapon/w5701/obj/body/b0003/model/w5701b0003.mdl"
11901,"蔓德拉战队煎锅 - 副手","chara/weapon/w5721/obj/body/b0001/model/w5721b0001.mdl"
6114,"蔓德拉项环","chara/accessory/a0037/model/c0101a0037_nek.mdl"
2980,"蔚蓝女式夏衣","chara/equipment/e0049/model/c0101e0049_top.mdl"
3293,"蔚蓝女式夏裤","chara/equipment/e0049/model/c0101e0049_dwn.mdl"
2975,"蔚蓝男式夏衣","chara/equipment/e0049/model/c0101e0049_top.mdl"
3288,"蔚蓝男式夏裤","chara/equipment/e0049/model/c0101e0049_dwn.mdl"
44096,"蔬菜汤","chara/weapon/w9901/obj/body/b0012/model/w9901b0012.mdl"
2506,"蔷提可神锅 - 主手","chara/weapon/w5701/obj/body/b0004/model/w5701b0004.mdl"
2506,"蔷提可神锅 - 副手","chara/weapon/w5722/obj/body/b0001/model/w5722b0001.mdl"
8443,"蔷提可神锅·上品 - 主手","chara/weapon/w5701/obj/body/b0004/model/w5701b0004.mdl"
8443,"蔷提可神锅·上品 - 副手","chara/weapon/w5722/obj/body/b0001/model/w5722b0001.mdl"
10139,"蔷提可神锅·华光 - 主手","chara/weapon/w5702/obj/body/b0002/model/w5702b0002.mdl"
10139,"蔷提可神锅·华光 - 副手","chara/weapon/w5722/obj/body/b0001/model/w5722b0001.mdl"
39621,"蔽日的约定之锤","chara/weapon/w0201/obj/body/b0163/model/w0201b0163.mdl"
42174,"薄绢制敌腿套","chara/equipment/e0617/model/c0101e0617_dwn.mdl"
42197,"薄绢咏咒斗服","chara/equipment/e0619/model/c0101e0619_top.mdl"
42199,"薄绢咏咒长裤","chara/equipment/e0618/model/c0101e0618_dwn.mdl"
43302,"薄绢大地及膝裤","chara/equipment/e0755/model/c0101e0755_dwn.mdl"
43299,"薄绢大地狩猎帽","chara/equipment/e0755/model/c0101e0755_met.mdl"
43300,"薄绢大地短衣","chara/equipment/e0755/model/c0101e0755_top.mdl"
43294,"薄绢巧匠工作帽","chara/equipment/e0754/model/c0101e0754_met.mdl"
43295,"薄绢巧匠工作衫","chara/equipment/e0754/model/c0101e0754_top.mdl"
43297,"薄绢巧匠骑兵裤","chara/equipment/e0754/model/c0101e0754_dwn.mdl"
42177,"薄绢强袭斗服","chara/equipment/e0618/model/c0101e0618_top.mdl"
42179,"薄绢强袭长裤","chara/equipment/e0618/model/c0101e0618_dwn.mdl"
42169,"薄绢御敌腿套","chara/equipment/e0617/model/c0101e0617_dwn.mdl"
42192,"薄绢治愈斗服","chara/equipment/e0619/model/c0101e0619_top.mdl"
42194,"薄绢治愈长裤","chara/equipment/e0618/model/c0101e0618_dwn.mdl"
42186,"薄绢游击头饰","chara/equipment/e0618/model/c0101e0618_met.mdl"
42187,"薄绢游击斗服","chara/equipment/e0618/model/c0101e0618_top.mdl"
42189,"薄绢游击长裤","chara/equipment/e0618/model/c0101e0618_dwn.mdl"
42182,"薄绢精准斗服","chara/equipment/e0618/model/c0101e0618_top.mdl"
42184,"薄绢精准长裤","chara/equipment/e0618/model/c0101e0618_dwn.mdl"
4726,"薄荷酸奶昔","chara/weapon/w9901/obj/body/b0002/model/w9901b0002.mdl"
15256,"藏骨短刀 - 主手","chara/weapon/w1801/obj/body/b0062/model/w1801b0062.mdl"
15256,"藏骨短刀 - 副手","chara/weapon/w1851/obj/body/b0062/model/w1851b0062.mdl"
16055,"藏骨短刀·灵光 - 主手","chara/weapon/w1801/obj/body/b0064/model/w1801b0064.mdl"
16055,"藏骨短刀·灵光 - 副手","chara/weapon/w1851/obj/body/b0064/model/w1851b0064.mdl"
21003,"藏骨短刀·灵光（复制品） - 主手","chara/weapon/w1801/obj/body/b0064/model/w1801b0064.mdl"
21003,"藏骨短刀·灵光（复制品） - 副手","chara/weapon/w1851/obj/body/b0064/model/w1851b0064.mdl"
16991,"藏骨短刀（复制品） - 主手","chara/weapon/w1801/obj/body/b0062/model/w1801b0062.mdl"
16991,"藏骨短刀（复制品） - 副手","chara/weapon/w1851/obj/body/b0062/model/w1851b0062.mdl"
12854,"蘑菇沙拉","chara/weapon/w9901/obj/body/b0010/model/w9901b0010.mdl"
27868,"蘑菇烤串","chara/weapon/w9901/obj/body/b0010/model/w9901b0010.mdl"
18748,"虎彻 - 主手","chara/weapon/w2202/obj/body/b0004/model/w2202b0004.mdl"
18748,"虎彻 - 副手","chara/weapon/w2251/obj/body/b0016/model/w2251b0016.mdl"
42616,"虔诚头饰","chara/equipment/e0777/model/c0101e0777_met.mdl"
42618,"虔诚指套","chara/equipment/e0777/model/c0101e0777_glv.mdl"
28288,"虔诚敬畏之慎","chara/weapon/w0101/obj/body/b0086/model/w0101b0086.mdl"
42617,"虔诚长袍","chara/equipment/e0777/model/c0101e0777_top.mdl"
42619,"虔诚长裤","chara/equipment/e0777/model/c0101e0777_dwn.mdl"
42620,"虔诚长靴","chara/equipment/e0777/model/c0101e0777_sho.mdl"
41034,"虚器利爪 - 主手","chara/weapon/w0321/obj/body/b0025/model/w0321b0025.mdl"
41034,"虚器利爪 - 副手","chara/weapon/w0371/obj/body/b0025/model/w0371b0025.mdl"
41047,"虚器小剑 - 主手","chara/weapon/w2301/obj/body/b0099/model/w2301b0099.mdl"
41047,"虚器小剑 - 副手","chara/weapon/w2382/obj/body/b0001/model/w2382b0001.mdl"
41038,"虚器屠刀 - 主手","chara/weapon/w1801/obj/body/b0127/model/w1801b0127.mdl"
41038,"虚器屠刀 - 副手","chara/weapon/w1851/obj/body/b0127/model/w1851b0127.mdl"
41035,"虚器巨斧","chara/weapon/w0401/obj/body/b0134/model/w0401b0134.mdl"
41051,"虚器战镰","chara/weapon/w2818/obj/body/b0001/model/w2818b0001.mdl"
41033,"虚器手半剑","chara/weapon/w0201/obj/body/b0167/model/w0201b0167.mdl"
41040,"虚器手枪 - 主手","chara/weapon/w2001/obj/body/b0106/model/w2001b0106.mdl"
41040,"虚器手枪 - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
41050,"虚器振空摆","chara/weapon/w2703/obj/body/b0012/model/w2703b0012.mdl"
41039,"虚器断头剑","chara/weapon/w1501/obj/body/b0127/model/w1501b0127.mdl"
41048,"虚器枪刃","chara/weapon/w2501/obj/body/b0065/model/w2501b0065.mdl"
41046,"虚器武士刀 - 主手","chara/weapon/w2201/obj/body/b0090/model/w2201b0090.mdl"
41046,"虚器武士刀 - 副手","chara/weapon/w2251/obj/body/b0105/model/w2251b0105.mdl"
41042,"虚器法杖","chara/weapon/w1032/obj/body/b0001/model/w1032b0001.mdl"
41041,"虚器牧杖","chara/weapon/w0808/obj/body/b0030/model/w0808b0030.mdl"
41049,"虚器环刃 - 主手","chara/weapon/w2601/obj/body/b0063/model/w2601b0063.mdl"
41049,"虚器环刃 - 副手","chara/weapon/w2651/obj/body/b0063/model/w2651b0063.mdl"
41036,"虚器长枪","chara/weapon/w0501/obj/body/b0125/model/w0501b0125.mdl"
41037,"虚器骑兵弓 - 主手","chara/weapon/w0601/obj/body/b0110/model/w0601b0110.mdl"
41037,"虚器骑兵弓 - 副手","chara/weapon/w0698/obj/body/b0124/model/w0698b0124.mdl"
41043,"虚器魔导书","chara/weapon/w1701/obj/body/b0122/model/w1701b0122.mdl"
41044,"虚器魔导典","chara/weapon/w1701/obj/body/b0122/model/w1701b0122.mdl"
41052,"虚器鸢盾","chara/weapon/w0101/obj/body/b0127/model/w0101b0127.mdl"
41045,"虚器黄道仪 - 主手","chara/weapon/w2101/obj/body/b0094/model/w2101b0094.mdl"
41045,"虚器黄道仪 - 副手","chara/weapon/w2199/obj/body/b0001/model/w2199b0001.mdl"
39941,"虚无利爪 - 主手","chara/weapon/w0323/obj/body/b0047/model/w0323b0047.mdl"
39941,"虚无利爪 - 副手","chara/weapon/w0373/obj/body/b0047/model/w0373b0047.mdl"
39955,"虚无刺刀","chara/weapon/w2501/obj/body/b0062/model/w2501b0062.mdl"
39954,"虚无刺剑 - 主手","chara/weapon/w2301/obj/body/b0095/model/w2301b0095.mdl"
39954,"虚无刺剑 - 副手","chara/weapon/w2351/obj/body/b0078/model/w2351b0078.mdl"
39945,"虚无匕首 - 主手","chara/weapon/w1801/obj/body/b0124/model/w1801b0124.mdl"
39945,"虚无匕首 - 副手","chara/weapon/w1851/obj/body/b0124/model/w1851b0124.mdl"
39942,"虚无双刃斧","chara/weapon/w0401/obj/body/b0131/model/w0401b0131.mdl"
39956,"虚无圆月轮 - 主手","chara/weapon/w2601/obj/body/b0060/model/w2601b0060.mdl"
39956,"虚无圆月轮 - 副手","chara/weapon/w2651/obj/body/b0060/model/w2651b0060.mdl"
39946,"虚无巨剑","chara/weapon/w1501/obj/body/b0125/model/w1501b0125.mdl"
39940,"虚无弯刃刀","chara/weapon/w0218/obj/body/b0001/model/w0218b0001.mdl"
39958,"虚无战镰","chara/weapon/w2814/obj/body/b0002/model/w2814b0002.mdl"
39947,"虚无明火枪 - 主手","chara/weapon/w2001/obj/body/b0103/model/w2001b0103.mdl"
39947,"虚无明火枪 - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
39953,"虚无武士刀 - 主手","chara/weapon/w2214/obj/body/b0001/model/w2214b0001.mdl"
39953,"虚无武士刀 - 副手","chara/weapon/w2251/obj/body/b0102/model/w2251b0102.mdl"
39949,"虚无法杖","chara/weapon/w1028/obj/body/b0012/model/w1028b0012.mdl"
39948,"虚无牧杖","chara/weapon/w0808/obj/body/b0029/model/w0808b0029.mdl"
